product_id,category,supplier,season,region,store_name,total_customers,total_units_sold,net_quantity_sold,gross_revenue,Cost_Of_Goods_Sold,net_revenue,profit,return_rate,total_transactions,total_discount_received,avg_selling_price,last_sale_date,lifespan_months
32961,Accessories,A,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,377.16,107.76,301.73000000,193.97,0.000000000000,1,20,75.43000000,2021-01-16,0
32962,Accessories,A,Winter,Algarve,Faro Outlet,1,1,1,173.82,17.24,173.82000000,156.58,0.000000000000,1,0,173.82000000,2022-06-08,0
32962,Accessories,A,Winter,Online,Online,1,3,3,521.46,51.72,417.17000000,365.45,0.000000000000,1,20,139.06000000,2024-07-03,0
32963,Tops,D,Spring,Algarve,Faro Outlet,1,4,4,133.92,106.00,133.92000000,27.92,0.000000000000,1,0,33.48000000,2024-07-30,0
32965,Tops,D,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,183.96,209.28,183.96000000,-25.32,0.000000000000,1,0,45.99000000,2024-11-16,0
32967,Tops,B,Winter,Central Portugal,Coimbra Boutique,1,3,3,564.84,200.13,564.84000000,364.71,0.000000000000,1,0,188.28000000,2021-01-24,0
32969,Bottoms,C,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,180.79,68.28,162.71000000,94.43,0.000000000000,1,10,162.71000000,2022-06-28,0
32970,Tops,B,Winter,Algarve,Faro Outlet,1,2,2,256.28,119.88,256.28000000,136.40,0.000000000000,1,0,128.14000000,2020-11-01,0
32970,Tops,B,Winter,Central Portugal,Coimbra Boutique,1,4,4,512.56,239.76,NULL,NULL,0.000000000000,1,NULL,NULL,2021-07-30,0
32970,Tops,B,Winter,Online,Online,2,5,5,640.70,299.70,640.70000000,341.00,0.000000000000,2,0,128.14000000,2023-07-16,12
32973,Tops,C,Winter,Online,Online,1,1,1,64.71,47.04,51.77000000,4.73,0.000000000000,1,20,51.77000000,2023-03-28,0
32974,Shoes,D,Winter,Central Portugal,Coimbra Boutique,1,1,0,81.31,0.00,0.00000000,0.00,100.000000000000,1,0,NULL,2023-08-01,0
32975,Tops,D,Spring,Online,Online,1,2,2,185.80,22.06,185.80000000,163.74,0.000000000000,1,0,92.90000000,2023-04-18,0
32976,Dresses,C,Summer,Online,Online,2,7,7,337.82,387.31,337.82000000,-49.49,0.000000000000,2,0,48.26000000,2021-05-06,16
32977,Accessories,C,Fall,Central Portugal,Coimbra Boutique,1,3,3,463.11,119.07,NULL,NULL,0.000000000000,1,NULL,NULL,2024-05-14,0
32977,Accessories,C,Fall,Northern Portugal,Porto Center,1,4,3,617.48,119.07,463.11000000,344.04,25.000000000000,1,0,154.37000000,2022-09-07,0
32978,Shoes,B,Spring,Online,Online,1,3,3,494.97,24.06,445.47000000,421.41,0.000000000000,1,10,148.49000000,2020-08-14,0
32979,Tops,A,Winter,Lisbon Metropolitan Area,Lisbon Flagship,0,1,1,71.81,37.54,71.81000000,34.27,0.000000000000,1,0,71.81000000,2022-01-28,0
32980,Bottoms,B,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,2,1,316.24,56.20,126.50000000,70.30,50.000000000000,1,20,126.50000000,2024-09-29,0
32980,Bottoms,B,Winter,Online,Online,1,4,4,632.48,224.80,632.48000000,407.68,0.000000000000,1,0,158.12000000,2023-09-19,0
32981,Dresses,B,Spring,Northern Portugal,Porto Center,1,3,3,421.44,16.32,421.44000000,405.12,0.000000000000,1,0,140.48000000,2022-08-12,0
32982,Dresses,B,Winter,Algarve,Faro Outlet,1,2,2,125.32,126.00,112.79000000,-13.21,0.000000000000,1,10,56.39000000,2021-10-07,0
32982,Dresses,B,Winter,Central Portugal,Coimbra Boutique,1,3,3,187.98,189.00,187.98000000,-1.02,0.000000000000,1,0,62.66000000,2020-09-05,0
32988,Bottoms,A,Summer,Central Portugal,Coimbra Boutique,1,2,2,171.16,43.48,154.04000000,110.56,0.000000000000,1,10,77.02000000,2020-06-21,0
32988,Bottoms,A,Summer,Northern Portugal,Porto Center,1,3,3,256.74,65.22,256.74000000,191.52,0.000000000000,1,0,85.58000000,2022-08-03,0
32990,Tops,B,Fall,Central Portugal,Coimbra Boutique,1,2,2,326.52,151.48,326.52000000,175.04,0.000000000000,1,0,163.26000000,2024-01-04,0
32992,Accessories,C,Winter,Northern Portugal,Porto Center,1,2,2,100.94,119.92,100.94000000,-18.98,0.000000000000,1,0,50.47000000,2024-03-20,0
32992,Accessories,C,Winter,Online,Online,1,2,2,100.94,119.92,100.94000000,-18.98,0.000000000000,1,0,50.47000000,2021-02-25,0
32995,Dresses,B,Spring,Northern Portugal,Porto Center,1,1,1,81.19,48.07,81.19000000,33.12,0.000000000000,1,0,81.19000000,2021-09-04,0
32997,Tops,D,Fall,Central Portugal,Coimbra Boutique,1,5,5,894.60,61.30,679.90000000,618.60,0.000000000000,2,50,135.98000000,2023-11-01,11
32997,Tops,D,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,178.92,12.26,161.03000000,148.77,0.000000000000,1,10,161.03000000,2024-12-11,0
32997,Tops,D,Fall,Online,Online,1,3,3,536.76,36.78,536.76000000,499.98,0.000000000000,1,0,178.92000000,2022-01-20,0
33000,Accessories,A,Fall,Algarve,Faro Outlet,1,4,4,47.88,296.40,NULL,NULL,0.000000000000,1,NULL,NULL,2023-09-25,0
33000,Accessories,A,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,35.91,222.30,32.32000000,-189.98,0.000000000000,1,10,10.77000000,2020-04-08,0
33000,Accessories,A,Fall,Northern Portugal,Porto Center,1,1,1,11.97,74.10,10.77000000,-63.33,0.000000000000,1,10,10.77000000,2021-12-18,0
33001,Dresses,C,Spring,Online,Online,1,2,2,32.86,93.54,26.29000000,-67.25,0.000000000000,1,20,13.14000000,2022-08-14,0
33002,Tops,D,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,166.50,33.06,166.50000000,133.44,0.000000000000,1,0,166.50000000,2020-05-26,0
33003,Dresses,B,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,444.44,240.80,444.44000000,203.64,0.000000000000,1,0,111.11000000,2020-12-19,0
33003,Dresses,B,Winter,Online,Online,1,2,2,222.22,120.40,200.00000000,79.60,0.000000000000,1,10,100.00000000,2023-03-02,0
33005,Accessories,C,Summer,Northern Portugal,Porto Center,1,2,2,332.50,25.98,299.25000000,273.27,0.000000000000,1,10,149.63000000,2024-04-19,0
33005,Accessories,C,Summer,Online,Online,1,2,2,332.50,25.98,332.50000000,306.52,0.000000000000,1,0,166.25000000,2021-11-17,0
33006,Accessories,B,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,2,1,265.12,41.78,132.56000000,90.78,50.000000000000,1,0,132.56000000,2023-07-27,0
33007,Accessories,C,Summer,Northern Portugal,Porto Center,1,2,2,218.98,33.98,197.08000000,163.10,0.000000000000,1,10,98.54000000,2024-01-20,0
33007,Accessories,C,Summer,Online,Online,1,1,1,109.49,16.99,109.49000000,92.50,0.000000000000,1,0,109.49000000,2021-08-04,0
33008,Shoes,C,Fall,Central Portugal,Coimbra Boutique,1,2,2,318.36,116.12,318.36000000,202.24,0.000000000000,1,0,159.18000000,2020-12-05,0
33009,Dresses,B,Summer,Northern Portugal,Porto Center,1,2,2,311.96,94.40,311.96000000,217.56,0.000000000000,1,0,155.98000000,2020-10-10,0
33010,Bottoms,D,Summer,Northern Portugal,Porto Center,1,1,1,169.53,13.95,118.67000000,104.72,0.000000000000,1,30,118.67000000,2024-07-01,0
33012,Shoes,C,Summer,Central Portugal,Coimbra Boutique,1,2,2,134.08,32.96,120.67000000,87.71,0.000000000000,1,10,60.34000000,2023-03-23,0
33014,Bottoms,C,Spring,Algarve,Faro Outlet,1,3,3,471.18,203.73,471.18000000,267.45,0.000000000000,1,0,157.06000000,2020-10-09,0
33014,Bottoms,C,Spring,Online,Online,1,2,1,314.12,67.91,157.06000000,89.15,50.000000000000,1,0,157.06000000,2024-03-11,0
33015,Accessories,D,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,258.81,125.40,258.81000000,133.41,0.000000000000,1,0,86.27000000,2024-03-21,0
33016,Accessories,D,Spring,Northern Portugal,Porto Center,1,2,2,392.76,140.96,392.76000000,251.80,0.000000000000,1,0,196.38000000,2022-02-12,0
33017,Tops,C,Fall,Algarve,Faro Outlet,1,3,3,93.18,181.47,93.18000000,-88.29,0.000000000000,1,0,31.06000000,2024-04-05,0
33018,Accessories,B,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,107.92,15.23,107.92000000,92.69,0.000000000000,1,0,107.92000000,2024-08-26,0
33018,Accessories,B,Winter,Northern Portugal,Porto Center,1,3,3,323.76,45.69,323.76000000,278.07,0.000000000000,1,0,107.92000000,2022-08-05,0
33020,Accessories,B,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,223.59,87.45,178.87000000,91.42,0.000000000000,1,20,59.62000000,2022-11-08,0
33021,Dresses,A,Fall,Online,Online,1,1,1,37.34,45.92,29.87000000,-16.05,0.000000000000,1,20,29.87000000,2020-08-22,0
33028,Dresses,A,Summer,Algarve,Faro Outlet,1,3,3,291.72,80.07,262.55000000,182.48,0.000000000000,1,10,87.52000000,2022-10-09,0
33028,Dresses,A,Summer,Online,Online,1,2,2,194.48,53.38,NULL,NULL,0.000000000000,1,NULL,NULL,2020-05-22,0
33029,Tops,C,Fall,Central Portugal,Coimbra Boutique,1,1,1,42.72,12.51,34.18000000,21.67,0.000000000000,1,20,34.18000000,2021-04-29,0
33031,Tops,C,Summer,Central Portugal,Coimbra Boutique,1,3,3,353.82,77.82,318.44000000,240.62,0.000000000000,1,10,106.15000000,2024-04-08,0
33031,Tops,C,Summer,Northern Portugal,Porto Center,0,3,3,353.82,77.82,353.82000000,276.00,0.000000000000,1,0,117.94000000,2024-06-13,0
33032,Dresses,D,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,56.83,22.78,45.46000000,22.68,0.000000000000,1,20,45.46000000,2023-07-25,0
33033,Accessories,A,Summer,Central Portugal,Coimbra Boutique,2,4,4,49.48,139.92,44.53000000,-95.39,0.000000000000,2,20,11.13000000,2023-06-21,28
33033,Accessories,A,Summer,Northern Portugal,Porto Center,1,1,0,12.37,0.00,0.00000000,0.00,100.000000000000,1,10,NULL,2023-06-11,0
33036,Bottoms,D,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,498.99,208.41,349.29000000,140.88,0.000000000000,1,30,116.43000000,2024-08-16,0
33038,Accessories,A,Spring,Online,Online,1,2,2,350.34,47.34,350.34000000,303.00,0.000000000000,1,0,175.17000000,2021-11-03,0
33039,Tops,D,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,332.24,261.52,332.24000000,70.72,0.000000000000,1,0,83.06000000,2022-01-09,0
33042,Tops,A,Fall,Northern Portugal,Porto Center,2,2,2,388.76,13.92,388.76000000,374.84,0.000000000000,2,0,194.38000000,2024-11-21,21
33044,Tops,C,Spring,Central Portugal,Coimbra Boutique,1,2,2,320.12,40.00,320.12000000,280.12,0.000000000000,1,0,160.06000000,2024-02-16,0
33045,Dresses,D,Summer,Algarve,Faro Outlet,1,4,3,660.76,168.54,495.57000000,327.03,25.000000000000,1,0,165.19000000,2023-11-21,0
33045,Dresses,D,Summer,Online,Online,1,2,2,330.38,112.36,297.34000000,184.98,0.000000000000,1,10,148.67000000,2020-09-23,0
33047,Accessories,C,Fall,Algarve,Faro Outlet,1,4,4,558.08,23.56,558.08000000,534.52,0.000000000000,1,0,139.52000000,2022-03-06,0
33048,Accessories,B,Summer,Northern Portugal,Porto Center,1,2,1,50.08,48.21,25.04000000,-23.17,50.000000000000,1,0,25.04000000,2023-03-04,0
33049,Dresses,A,Winter,Northern Portugal,Porto Center,2,5,5,839.45,89.05,839.45000000,750.40,0.000000000000,2,0,167.89000000,2023-09-16,30
33053,Shoes,A,Winter,Central Portugal,Coimbra Boutique,1,4,3,395.16,171.39,296.37000000,124.98,25.000000000000,1,0,98.79000000,2020-08-08,0
33053,Shoes,A,Winter,Online,Online,1,4,4,395.16,228.52,316.13000000,87.61,0.000000000000,1,20,79.03000000,2024-05-18,0
33054,Accessories,B,Winter,Central Portugal,Coimbra Boutique,1,1,1,130.80,31.34,104.64000000,73.30,0.000000000000,1,20,104.64000000,2022-01-20,0
33057,Accessories,A,Fall,Online,Online,1,2,2,217.76,141.86,217.76000000,75.90,0.000000000000,1,0,108.88000000,2020-11-10,0
33058,Bottoms,B,Summer,Northern Portugal,Porto Center,2,4,4,636.68,58.24,636.68000000,578.44,0.000000000000,2,0,159.17000000,2022-07-03,13
33059,Accessories,D,Spring,Algarve,Faro Outlet,1,1,0,109.04,0.00,0.00000000,0.00,100.000000000000,1,30,NULL,2023-06-17,0
33059,Accessories,D,Spring,Northern Portugal,Porto Center,1,4,4,436.16,301.40,436.16000000,134.76,0.000000000000,1,0,109.04000000,2020-06-16,0
33060,Dresses,B,Summer,Algarve,Faro Outlet,1,3,3,365.49,72.24,292.39000000,220.15,0.000000000000,1,20,97.46000000,2023-02-22,0
33060,Dresses,B,Summer,Central Portugal,Coimbra Boutique,1,4,4,487.32,96.32,487.32000000,391.00,0.000000000000,1,0,121.83000000,2024-07-30,0
33060,Dresses,B,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,365.49,72.24,365.49000000,293.25,0.000000000000,1,0,121.83000000,2024-09-30,0
33061,Shoes,C,Spring,Algarve,Faro Outlet,1,4,3,436.76,62.91,327.57000000,264.66,25.000000000000,1,0,109.19000000,2024-07-11,0
33061,Shoes,C,Spring,Northern Portugal,Porto Center,1,2,2,218.38,41.94,218.38000000,176.44,0.000000000000,1,0,109.19000000,2024-04-16,0
33062,Bottoms,A,Winter,Algarve,Faro Outlet,2,5,5,653.35,182.30,653.35000000,471.05,0.000000000000,2,0,130.67000000,2023-04-29,35
33063,Accessories,B,Fall,Central Portugal,Coimbra Boutique,1,3,2,282.27,111.50,188.18000000,76.68,33.330000000000,1,0,94.09000000,2020-06-09,0
33063,Accessories,B,Fall,Online,Online,1,3,3,282.27,167.25,282.27000000,115.02,0.000000000000,1,0,94.09000000,2024-10-03,0
33064,Shoes,B,Winter,Central Portugal,Coimbra Boutique,0,2,1,118.04,25.94,53.12000000,27.18,50.000000000000,1,10,53.12000000,2023-12-20,0
33064,Shoes,B,Winter,Online,Online,1,1,1,59.02,25.94,59.02000000,33.08,0.000000000000,1,0,59.02000000,2024-09-28,0
33066,Bottoms,A,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,163.34,48.93,147.01000000,98.08,0.000000000000,1,10,147.01000000,2021-07-19,0
33067,Dresses,D,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,3,2,101.43,76.62,67.62000000,-9.00,33.330000000000,1,0,33.81000000,2021-02-04,0
33068,Bottoms,A,Summer,Northern Portugal,Porto Center,1,3,3,400.74,198.30,400.74000000,202.44,0.000000000000,1,0,133.58000000,2020-08-26,0
33069,Tops,C,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,28.62,96.22,25.76000000,-70.46,0.000000000000,1,10,12.88000000,2023-05-16,0
33070,Accessories,C,Summer,Algarve,Faro Outlet,1,4,4,540.80,271.84,540.80000000,268.96,0.000000000000,1,0,135.20000000,2022-03-29,0
33071,Shoes,D,Summer,Online,Online,1,2,2,261.68,12.80,261.68000000,248.88,0.000000000000,1,0,130.84000000,2023-11-29,0
33073,Bottoms,B,Summer,Central Portugal,Coimbra Boutique,1,2,2,320.64,111.00,320.64000000,209.64,0.000000000000,1,0,160.32000000,2020-04-02,0
33075,Bottoms,C,Winter,Algarve,Faro Outlet,1,4,4,229.12,128.72,206.21000000,77.49,0.000000000000,1,10,51.55000000,2022-08-22,0
33076,Shoes,D,Spring,Central Portugal,Coimbra Boutique,1,4,3,268.52,134.76,161.11000000,26.35,25.000000000000,1,20,53.70000000,2021-05-16,0
33077,Dresses,A,Winter,Algarve,Faro Outlet,1,3,3,91.17,20.70,82.05000000,61.35,0.000000000000,1,10,27.35000000,2024-05-07,0
33077,Dresses,A,Winter,Northern Portugal,Porto Center,1,2,1,60.78,6.90,30.39000000,23.49,50.000000000000,1,0,30.39000000,2022-03-27,0
33080,Bottoms,D,Spring,Northern Portugal,Porto Center,1,2,2,177.46,21.88,177.46000000,155.58,0.000000000000,1,0,88.73000000,2020-04-12,0
33081,Tops,D,Summer,Algarve,Faro Outlet,1,4,4,264.60,157.68,264.60000000,106.92,0.000000000000,1,0,66.15000000,2022-07-31,0
33081,Tops,D,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,66.15,39.42,66.15000000,26.73,0.000000000000,1,0,66.15000000,2020-03-09,0
33082,Shoes,D,Winter,Algarve,Faro Outlet,1,1,1,116.55,28.70,116.55000000,87.85,0.000000000000,1,0,116.55000000,2022-12-17,0
33082,Shoes,D,Winter,Online,Online,2,6,6,699.30,172.20,559.44000000,387.24,0.000000000000,2,30,93.24000000,2021-11-25,13
33083,Bottoms,D,Summer,Central Portugal,Coimbra Boutique,1,1,1,98.53,5.15,98.53000000,93.38,0.000000000000,1,0,98.53000000,2024-01-22,0
33085,Bottoms,A,Spring,Northern Portugal,Porto Center,1,2,2,390.04,51.86,390.04000000,338.18,0.000000000000,1,0,195.02000000,2024-07-18,0
33085,Bottoms,A,Spring,Online,Online,0,3,3,585.06,77.79,585.06000000,507.27,0.000000000000,1,0,195.02000000,2020-05-13,0
33086,Shoes,A,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,379.06,126.14,341.15000000,215.01,0.000000000000,1,10,170.58000000,2024-01-31,0
33087,Accessories,C,Winter,Algarve,Faro Outlet,1,3,3,360.21,199.95,288.17000000,88.22,0.000000000000,1,20,96.06000000,2024-06-12,0
33088,Shoes,D,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,224.60,131.74,179.68000000,47.94,0.000000000000,1,20,89.84000000,2022-07-17,0
33091,Shoes,D,Spring,Algarve,Faro Outlet,1,2,1,93.00,30.94,37.20000000,6.26,50.000000000000,1,20,37.20000000,2023-09-22,0
33092,Dresses,C,Spring,Online,Online,1,4,4,604.92,111.16,604.92000000,493.76,0.000000000000,1,0,151.23000000,2020-01-09,0
33096,Dresses,A,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,138.36,47.46,110.69000000,63.23,0.000000000000,1,20,110.69000000,2020-12-18,0
33097,Bottoms,D,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,309.64,309.32,309.64000000,0.32,0.000000000000,1,0,77.41000000,2021-08-08,0
33098,Dresses,C,Summer,Central Portugal,Coimbra Boutique,1,1,1,159.77,43.34,127.82000000,84.48,0.000000000000,1,20,127.82000000,2023-10-18,0
33100,Tops,A,Spring,Algarve,Faro Outlet,1,3,3,187.80,25.68,150.24000000,124.56,0.000000000000,1,20,50.08000000,2020-12-18,0
33100,Tops,A,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,62.60,8.56,NULL,NULL,0.000000000000,1,NULL,NULL,2023-02-10,0
33101,Accessories,B,Fall,Central Portugal,Coimbra Boutique,1,3,3,530.70,184.65,NULL,NULL,0.000000000000,1,NULL,NULL,2024-12-11,0
33101,Accessories,B,Fall,Northern Portugal,Porto Center,1,4,4,707.60,246.20,636.84000000,390.64,0.000000000000,1,10,159.21000000,2022-09-16,0
33103,Dresses,A,Spring,Central Portugal,Coimbra Boutique,1,2,2,371.62,149.04,371.62000000,222.58,0.000000000000,1,0,185.81000000,2020-11-16,0
33103,Dresses,A,Spring,Online,Online,1,2,2,371.62,149.04,371.62000000,222.58,0.000000000000,1,0,185.81000000,2022-10-10,0
33106,NULL,C,Fall,Online,Online,1,2,2,131.18,14.60,131.18000000,116.58,0.000000000000,1,0,65.59000000,2022-11-10,0
33107,Bottoms,C,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,3,2,556.62,126.18,371.08000000,244.90,33.330000000000,1,0,185.54000000,2023-04-30,0
33107,Bottoms,C,Summer,Northern Portugal,Porto Center,1,3,3,556.62,189.27,500.96000000,311.69,0.000000000000,1,10,166.99000000,2024-01-02,0
33109,Dresses,C,Summer,Northern Portugal,Porto Center,1,4,4,745.84,254.60,745.84000000,491.24,0.000000000000,1,0,186.46000000,2024-02-15,0
33111,Accessories,C,Fall,Central Portugal,Coimbra Boutique,1,4,4,482.80,132.52,386.24000000,253.72,0.000000000000,1,20,96.56000000,2022-01-03,0
33113,Bottoms,A,Spring,Central Portugal,Coimbra Boutique,1,4,4,470.08,259.28,329.06000000,69.78,0.000000000000,1,30,82.26000000,2022-03-09,0
33116,Bottoms,D,Spring,Online,Online,2,5,5,708.45,384.80,510.08000000,125.28,0.000000000000,2,10,102.02000000,2023-10-05,16
33120,Bottoms,C,Spring,Algarve,Faro Outlet,2,6,6,411.06,50.64,397.36000000,346.72,0.000000000000,2,10,66.23000000,2024-03-09,48
33121,Tops,B,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,235.80,67.98,212.22000000,144.24,0.000000000000,1,10,106.11000000,2024-02-22,0
33122,Accessories,A,Winter,Central Portugal,Coimbra Boutique,1,1,1,42.82,22.87,38.54000000,15.67,0.000000000000,1,10,38.54000000,2020-01-17,0
33123,Bottoms,D,Spring,Online,Online,1,3,3,302.40,151.47,272.16000000,120.69,0.000000000000,1,10,90.72000000,2023-11-08,0
33126,Shoes,B,Winter,Algarve,Faro Outlet,1,3,3,30.84,44.58,27.76000000,-16.82,0.000000000000,1,10,9.25000000,2023-08-10,0
33128,Shoes,A,Fall,Algarve,Faro Outlet,1,4,4,362.04,152.04,362.04000000,210.00,0.000000000000,1,0,90.51000000,2021-01-31,0
33129,Shoes,A,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,217.24,126.96,173.79000000,46.83,0.000000000000,1,20,43.45000000,2022-06-10,0
33129,Shoes,A,Winter,Online,Online,1,1,1,54.31,31.74,54.31000000,22.57,0.000000000000,1,0,54.31000000,2023-09-10,0
33132,Dresses,C,Winter,Online,Online,1,4,3,93.24,161.55,55.94000000,-105.61,25.000000000000,1,20,18.65000000,2020-04-16,0
33136,Bottoms,B,Spring,Northern Portugal,Porto Center,1,2,2,361.50,68.90,361.50000000,292.60,0.000000000000,1,0,180.75000000,2021-12-18,0
33137,Tops,A,Spring,Algarve,Faro Outlet,1,2,2,53.30,138.70,53.30000000,-85.40,0.000000000000,1,0,26.65000000,2023-12-28,0
33139,Dresses,C,Spring,Online,Online,1,3,3,30.42,98.70,30.42000000,-68.28,0.000000000000,1,0,10.14000000,2022-06-30,0
33140,Tops,D,Fall,Algarve,Faro Outlet,1,1,1,38.78,46.43,38.78000000,-7.65,0.000000000000,1,0,38.78000000,2020-04-18,0
33140,Tops,D,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,77.56,92.86,69.80000000,-23.06,0.000000000000,1,10,34.90000000,2020-11-28,0
33141,Dresses,A,Summer,Algarve,Faro Outlet,1,1,1,34.91,73.41,34.91000000,-38.50,0.000000000000,1,0,34.91000000,2024-05-19,0
33141,Dresses,A,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,34.91,73.41,34.91000000,-38.50,0.000000000000,1,0,34.91000000,2023-02-02,0
33144,Accessories,A,Winter,Algarve,Faro Outlet,1,2,2,163.24,129.54,163.24000000,33.70,0.000000000000,1,0,81.62000000,2023-03-04,0
33145,Tops,D,Winter,Northern Portugal,Porto Center,1,1,1,53.46,34.65,53.46000000,18.81,0.000000000000,1,0,53.46000000,2021-03-17,0
33148,Shoes,C,Summer,Algarve,Faro Outlet,1,4,4,292.00,282.52,262.80000000,-19.72,0.000000000000,1,10,65.70000000,2024-12-18,0
33148,Shoes,C,Summer,Central Portugal,Coimbra Boutique,1,1,1,73.00,70.63,73.00000000,2.37,0.000000000000,1,0,73.00000000,2021-07-17,0
33149,Shoes,D,Summer,Central Portugal,Coimbra Boutique,1,2,2,231.70,132.40,185.36000000,52.96,0.000000000000,1,20,92.68000000,2024-03-21,0
33150,Tops,B,Winter,Northern Portugal,Porto Center,2,7,7,779.45,373.59,746.05000000,372.46,0.000000000000,2,10,106.58000000,2024-01-07,43
33152,Shoes,C,Winter,Algarve,Faro Outlet,1,1,1,138.05,61.71,138.05000000,76.34,0.000000000000,1,0,138.05000000,2021-05-11,0
33152,Shoes,C,Winter,Lisbon Metropolitan Area,Lisbon Flagship,2,3,3,414.15,185.13,414.15000000,229.02,0.000000000000,2,0,138.05000000,2022-02-04,8
33154,Shoes,C,Winter,Online,Online,1,4,4,396.84,45.08,357.16000000,312.08,0.000000000000,1,10,89.29000000,2024-05-06,0
33158,Accessories,A,Summer,Online,Online,1,4,4,183.80,182.88,183.80000000,0.92,0.000000000000,1,0,45.95000000,2023-10-28,0
33160,Shoes,B,Winter,Central Portugal,Coimbra Boutique,1,1,1,11.62,70.71,11.62000000,-59.09,0.000000000000,1,0,11.62000000,2021-09-17,0
33161,Accessories,C,Summer,Northern Portugal,Porto Center,1,2,2,352.50,52.06,352.50000000,300.44,0.000000000000,1,0,176.25000000,2023-09-30,0
33161,Accessories,C,Summer,Online,Online,1,3,3,528.75,78.09,528.75000000,450.66,0.000000000000,1,0,176.25000000,2021-01-28,0
33162,Shoes,A,Summer,Algarve,Faro Outlet,1,3,3,357.15,22.44,357.15000000,334.71,0.000000000000,1,0,119.05000000,2020-03-01,0
33162,Shoes,A,Summer,Online,Online,1,1,1,119.05,7.48,119.05000000,111.57,0.000000000000,1,0,119.05000000,2024-11-27,0
